type,name
Executives,"Thomas Lopp - President, COO & CFO"
Executives,Michael Montemayor - President Retail and Commercial Banking and Chief Lending Officer
Analysts,Aaron Deer - Sandler O'Neill and Partners
Analysts,Anthony Polini - American Capital partners
