type,name
Executives,"Geoff Wilson - SVP, IR, Business Intelligence and Communications"
Executives,Galen Weston - Chairman and Chief Executive Officer
Executives,Richard Dufresne - President and Chief Financial Officer
Executives,"Luc Mongeau - President, Weston Foods"
Analysts,Irene Nattel - RBC Capital Markets
Analysts,Jim Durran - Barclays Capital
Analysts,Patricia Baker - Scotiabank
Analysts,Mark Petrie - CIBC
Analysts,Peter Sklar - BMO Capital Markets 
