type,name
Executives,"Chris Tyson - Managing Director, MZ North America"
Executives,Dr. Lon Bell - CEO
Executives,Dan Brdar - B-TRAN Chief Commercial Officer
Executives,Tim Burns - CFO
Analysts,Colin Rusch - Oppenheimer
Analysts,Craig Irwin - ROTH Capital Partners
Analysts,Aaron Spychalla - Craig-Hallum
Analysts,Carter Driscoll - B. Riley FBR
Analysts,Sameer Joshi - H.C. Wainwright
