type,name
Executives,Ehud Helft - GK Investor and Public Relations
Executives,Barak Cohen - Co-Chief Executive Officer
Executives,Robert Rosen - Co-Chief Executive Officer
Executives,Mark Hasson - Chief Financial Officer
Executives,"Giora Almogy - Chief Executive Officer, OPC Energy"
