type,name
Executives,Lisa May - IR
Executives,Clynt Nauman - Chairman and CEO
Executives,Brad Thrall - President
Executives,Mike Clark - CFO
Analysts,Jake Sekelsky - ROTH Capital Partners
Analysts,Kevin MacKenzie - Canaccord Genuity
Analysts,Mike Niehueser - Scarsdale Equities
