type,name
Executives,"Tracy Krumme - VP, IR"
Executives,Dmitry Loschinin - President and CEO
Executives,Evgeny Fetisov - CFO
Analysts,Joseph Foresi - Cantor Fitzgerald
Analysts,Arvind Ramnani - KeyBanc Capital Markets
Analysts,Avishai Kantor - Cowen & Company
Analysts,Charlie Brennan - Credit Suisse
Analysts,Maggie Nolan - William Blair
