type,name
Executives,"Jack Jiajia Huang - Founder, Chairman and CEO"
Executives,Jimmy Lai - CFO
Executives,Hanyu Liu - IR Manager
Analysts,Zhonghai Yu - CICC
Analysts,Shane Zhang - Morgan Stanley
Analysts,Alexandre Lanoie - TR Capital
