type,name
Executives,"Gokul Hemmady - Senior Vice President, Chief Financial Officer and Treasurer"
Executives,"Ronald Konezny - President, Chief Executive Officer and Director"
Analysts,Jaeson Schmidt - Lake Street Capital Markets
Analysts,Michael Walkley - Canaccord Genuity
Analysts,"Gregory Burns - Sidoti & Company, LLC"
Analysts,Scott Searle - ROTH Capital Partners LLC
Analysts,David Gearhart - First Analysis Securities Corporation
