type,name
Executives,Lynn Fuller - Executive Operative Chairman
Executives,Bruce Lee - President and CEO
Executives,Bryan McKeag - EVP and CFO
Executives,Andrew Townsend - Executive VP & Chief Credit Officer
Analysts,Jeff Rulis - D.A. Davidson
Analysts,Nathan Race - Piper Jaffray
Analysts,Andrew Liesch - Sandler O'Neill
Analysts,Damon DelMonte - KBW
Analysts,Terry McEvoy - Stephens
Analysts,Daniel Cardenas - Raymond James
