type,name
Executives,Mike Groeninger - VP of Corporate Finance
Executives,Patrick Spence - CEO
Executives,Mike Giannetto - CFO
Analysts,Rod Hall - Goldman Sachs
Analysts,Katy Huberty - Morgan Stanley
Analysts,Brian Fitzgerald - Jefferies & Co.
Analysts,Adam Tindle - Raymond James
Analysts,Matt Sheerin - Stifel
