type,name
Executives,Michael Fallquist - Chief Executive Officer
Executives,Roop Bhullar - Chief Financial Officer
Analysts,Bill Cabel - Desjardins Securities
Analysts,Endri Leno - National Bank
Analysts,Nelson Ng - RBC Capital Markets
Analysts,Raveel Afzaal - Canaccord Genuity
