type,name
Executives,Britt Meelby Jensen – President and Chief Executive Officer
Executives,Mats Blom – Chief Financial Officer
Executives,"Adam Steensberg – Executive Vice President, Chief Medical and Development Officer"
Analysts,Alan Carr – Needham and Company
Analysts,Peter Sehested – Handelsbanken
Analysts,"Eric Le Berrigaud – Bryan, Garnier"
Analysts,Thomas Bowers – Danske Bank
