type,name
Executives,Luca Pfeifer - Investor Relations
Executives,Hernán Rincón - Chief Executive Officer
Executives,Roberto Held - Senior Vice President of Finance
Executives,Gerardo Grajales - Executive Vice President
Analysts,Jairo Agudelo - Valores Bancolombia
Analysts,Matt Fallon - Deutsche Bank
Analysts,Ricardo Sandoval - Davivienda Corredores
Analysts,Alberto Valerio - UBS
