type,name
Executives,Ed Nebb - Investor Relations Consultant
Executives,Symeon Palios - Chairman and Chief Executive Officer
Executives,Anastasios Margaronis - President
Executives,Andreas Michalopoulos - Chief Financial Officer
Executives,Ioannis Zafirakis - Chief Strategy Officer and Secretary
Executives,Semiramis Paliou - Chief Operating Officer
Executives,Maria Dede - Chief Accounting Officer
Analysts,Fotis Giannakoulis - Morgan Stanley
Analysts,Randy Giveans - Jefferies
