type,name
Executives,Hans Zayed - Director of IR
Executives,Nassef Sawiris - CEO
Executives,Hassan Badrawi - Group CFO
Analysts,Christian Faitz - Kepler Cheuvreux
Analysts,Frank Claassen - Degroof Petercam
Analysts,Tom Wrigglesworth - Citi
Analysts,Emrys Komen - Kempen Co.
Analysts,Faisal Azmeh - Goldman Sachs
