type,name
Executives,"Yujie Li - The Piacente Group, Inc."
Executives,"Xiaoping Chen - Founder, Chairman of the Board of Directors and Chief Executive Officer"
Executives,Shun Jiang - Chief Financial Officer
Analysts,Lillian Lou - Morgan Stanley
Analysts,Xudong Chen - CICC
Analysts,Laura Martin - Needham
