type,name
Executives,Jessie Fan - IR
Executives,Eric Shen - Chairman and CEO
Executives,Donghao Yang - CFO
Analysts,Binnie Wong - HSBC
Analysts,Vicky Wei - Citigroup
Analysts,Ronald Keung - Goldman Sachs
Analysts,Alex Yao - JPMorgan
Analysts,Eddie Leung - Merrill Lynch
Analysts,Ellie Jiang - Macquarie
Analysts,Jialong Shi - Nomura
Analysts,Jerry Liu - UBS
Analysts,Monica Chen - Crédit Suisse
