type,name
Executives,Kalle Ahl - Investor Relations
Executives,Kyle Loudermilk - Chief Executive Officer
Executives,Chris Sorrells - Chief Operating Officer
Executives,Emmett Pepe - Chief Financial Officer
Analysts,Tate Sullivan - Maxim Group
Analysts,Mike Smith - Private Investor
