type,name
Executives,"Charles Rennick - VP, General Counsel and Corporate Secretary"
Executives,Greg Strakosch - Co-Founder and Executive Chairman
Executives,Mike Cotoia - Chief Executive Officer
Analysts,Brian Fitzgerald - Jefferies
Analysts,Jinjin Qian - Needham
Analysts,Michael Malouf - Craig-Hallum Capital Group
Analysts,Marco Rodriguez - Stonegate Capital
