type,name
Executives,"Jonathan Huang - Vice President, Investor Relations"
Executives,"Deep Kalra - Founder, Chairman and Group CEO"
Executives,"Rajesh Magow - Co-Founder and CEO, India"
Executives,Mohit Kabra - Group Chief Financial Officer
Analysts,Manish Adukia - Goldman Sachs
Analysts,Shyam Patil - SIG
Analysts,Viju George - J.P. Morgan
Analysts,Sachin Salgaonkar - Bank of America
Analysts,Shaleen Kumar - UBS
Analysts,Ranjeet Jaiswal - Jefferies
