type,name
Executives,Robert MacLeod - CEO
Executives,Anna Manz - CFO
Executives,John Walker - Sector Chief Executive Clean Air & Executive Director
Executives,"Alan Nelson - Chief Technology Officer and Sector Chief Executive, New Markets "
Analysts,Nicola Tang - Exane BNP Paribas
Analysts,Adam Collins - Liberum
Analysts,Neil Tyler - Redburn
Analysts,Sanjay Jha - Panmure Gordon
