type,name
Executives,Ole Hjertaker - CEO
Executives,Harald Gurvin - CFO
Analysts,Christopher Robertson - Jefferies
Analysts,Magnus Fyhr - Seaport Global
Analysts,Fotis Giannakoulis - Morgan Stanley
