type,name
Executives,Kirsten Chapman - LHA IR
Executives,Christopher Miglino - CEO
Executives,J.P. Hannan - CFO
Analysts,Jim McIlree - Chardan Capital
Analysts,David Lavigne - Trickle Research
Analysts,Michael Kupinski - Noble Capital Markets
Analysts,Matthew Larson - National Securities
Analysts,Gus Rodrigo - WestPark Capital
