type,name
Executives,Jason Yang – Investor Relations Manager
Executives,Yan Li – Chief Executive Officer
Executives,Hardy Zhang – Chief Financial Officer
Analysts,Brad Erickson – Needham & Company
Analysts,Lu Feng – Credit Suisse
