type,name
Executives,Ramiro Alfonsín - CFO
Executives,Claudia Sender - VP of Customers
Executives,Roberto Alvo - Chief Commercial Officer
Executives,Jerome Cadier - CEO of LATAM Airlines Brazil
Executives,Andrés Del Valle - VP of Corporate Finance
Analysts,Michael Lindenberg - Deutsche Bank
Analysts,Savi Syth - Raymond James
Analysts,Petr Grishchenko - Barclays
Analysts,Duane Pfennigwerth - Evercore ISI
Analysts,Manuela Echavarria - CrediCorp Capital
