type,name
Executives,Kirsten Nielsen - Director of IR
Executives,Brad Feldmann - President & CEO
Executives,Anshooman Aga - EVP & CFO
Analysts,Mark Strouse - JPMorgan
Analysts,Jim Ricchiuti - Needham & Company
Analysts,Ken Herbert - Canaccord Genuity
Analysts,Brian Ruttenbur - Drexel Hamilton
Analysts,Louie DiPalma - William Blair & Company
