type,name
Executives,"Renee Wei – Director, Investor Relations"
Executives,Roy Sebag – Chief Executive Officer
Executives,Paul Mennega – Chief Operating Officer
Executives,Steve Fray – Chief Financial Officer
Analysts,Nikhil Thadani – Mackie Research Capital Corporation
