type,name
Executives,Stavros Ioannou – Deputy Chief Executive Officer
Executives,Harris Kokologiannis – Chief Financial Officer
Analysts,Floriani Jonas – Axia Ventures
Analysts,Bairaktari Angeliki – Autonomous Research
Analysts,Boulougouris Alexandros – Wood & Co
