type,name
Executives,Pierre Laurin – President and Chief Executive Officer
Executives,Bruce Pritchard – Chief Operating Officer and Chief Financial Officer
Analysts,Dewey Stedman – Canaccord Genuity
Analysts,Doug Miehm – RBC Capital Markets
Analysts,Derren Nathan – Hybridan
