type,name
Executives,"James Ha – Vice President, Finance and Investor Relations"
Executives,Sam Kolias – Chief Executive Officer
Executives,Lisa Russell – Senior Vice President of Acquisition and Development
Executives,William Wong – Chief Financial Officer
Executives,Rob Geremia – President
Analysts,Jonathan Kelcher – TD
Analysts,Mike Markidis – Desjardins
Analysts,Dean Wilkinson – CIBC
Analysts,Howard Leung – Veritas
Analysts,Mario Saric – Scotiabank
Analysts,Brendon Abrams – Canaccord
