type,name
Executives,Michelle Gass - CEO
Executives,Bruce Besanko - CFO
Analysts,Oliver Chen - Cowen and Company
Analysts,Bob Drbul - Guggenheim Securities
Analysts,Lorraine Hutchinson - Bank of America Merrill Lynch
Analysts,Mark Altschwager - Baird
Analysts,Randy Konik - Jefferies
Analysts,Matthew Boss - JPMorgan
Analysts,Alexander Walvis - Goldman Sachs
Analysts,Chuck Grom - Gordon Haskett
