type,name
Executives,Roy Meltzer - VP of IR & Business Development
Executives,Ori Yehudai - CEO and President
Executives,Alon Granot - CFO and EVP
Analysts,Tavy Rosner - Barclays
Analysts,Brett Hundley - Vertical Group
Analysts,Fintan Ryan - Berenberg Bank
Analysts,Andrew Stott - UBS
