type,name
Executives,Neil Woodyer – Chief Executive Officer
Executives,Attie Roux – Chief Operating Officer
Executives,Doug Bowlby – Corporate Development
Executives,Doug Reddy – Technical Services
Executives,Harpreet Dhaliwal – Chief Financial Officer
Executives,Meg Brown – Investor Relations
Analysts,David Haughton – CIBC Capital Markets
Analysts,Steven Butler – GMP Securities
