type,name
Executives,Hendrik du Toit - Chief Executive Officer
Executives,Fani Titi - Joint Chief Executive Officer
Executives,Ciaran Whelan - Global Head of Private Banking
Executives,Nishlan Samujh - Chief Financial Officer
Analysts,Abhishek Sahoo - Citibank
