type,name
Executives,Robert Jaffe - IR
Executives,Ronald Louks - COO & Director
Executives,Bob Petrou - Interim CFO
Executives,"Patrick Soon-Shiong - Founder, Chairman & CEO"
Executives,Sandeep Reddy - Chief Medical Officer
Analysts,Brandon Couillard - Jefferies
Analysts,Charles Rhyee - Cowen and Company
