type,name
Executives,Art Penn - Chairman and Chief Executive Officer
Executives,Aviv Efrat - Chief Financial Officer
Analysts,Ryan Lynch - KBW
Analysts,Thomas Wenk - JMP Securities
Analysts,Mickey Schleien - Ladenburg
Analysts,Ray Cheesman - Anfield Capital
