type,name
Executives,Michael Wood - LifeSci Advisors
Executives,Dror Harats - CEO
Executives,Amos Ron - CFO
Analysts,Swayampakula Ramakanth - H.C. Wainwright
Analysts,"Sam Slutsky - LifeSci Capital, LLC"
