type,name
Executives,"Scott Mahnken - Vice President, Marketing"
Executives,Mike DePasquale - Chairman and CEO
Executives,Fred Corsentino - Chief Revenue Officer
Executives,Ceci Welch - Chief Financial Officer
Analysts,Anthony Vendetti - Maxim Group
