type,name
Executives,Huiping Yan – Chief Financial Officer
Executives,Meisong Lai – Chairman and Chief Executive Officer
Executives,Sophie Li – Investor Relations Director
Analysts,Edward Xu – Morgan Stanley
Analysts,Eric Zong – Macquarie
Analysts,Nicky Ge – China Renaissance
Analysts,Ronald Keung - Goldman Sachs
