type,name
Executives,Ryan Hamilton - IR
Executives,Kenneth Hvid - President and CEO
Executives,Vince Lok - EVP and CFO
Analysts,Michael Webber - Wells Fargo
Analysts,Melvin Shieh - Bank of America
Analysts,Fotis Giannakoulis - Morgan Stanley
