type,name
Executives,Katherine Yao - The Equity Group
Executives,"Bin Liu - CFO, Principal Accounting Officer & Secretary"
Executives,"Zhihong Jia - Founder, Chairman, CEO & President"
Analysts,Allen Barbarich - Spartan Trading
