type,name
Executives,Brian Tienzo - Chief Executive Officer and Chief Financial Officer
Executives,Stuart Buchanan - Head of Investor Relations
Analysts,John Chappell - Evercore ISI
Analysts,"Hillary Cacanando - Wells Fargo Securities, LLC"
Analysts,Randy Giveans - Jefferies
Analysts,Fotis Giannakoulis - Morgan Stanley & Co LLC
