type,name
Executives,Dominic Blakemore - Group Chief Executive
Executives,Johnny Thomson - Group Finance Director
Analysts,Richard Clarke - Bernstein
Analysts,Jamie Rollo - Morgan Stanley
Analysts,Kean Marden - Jefferies
Analysts,Tim Ramskill - Crédit Suisse
Analysts,James Ainley - Citi
Analysts,Tim Barrett - Numis
