type,name
Executives,Jerry O’Callaghan – Investor Relations Officer
Executives,Gilberto Tomazoni – Chief Operating Officer
Executives,"André Nogueira – Chief Executive Officer and President, JBS USA Holdings"
Executives,Wesley Batista Filho – Chief Executive Officer of JBS Brazil
Analysts,Bryan Hunt – Wells Fargo
Analysts,Benjamin Theurer – Barclays
Analysts,Alan Alanis – UBS
Analysts,Carla Casella – JPMorgan
Analysts,Luca Cipiccia – Goldman Sachs
