type,name
Executives,Mariano Bosch - Chief Executive Officer
Executives,Charlie Boero Hughes - Chief Financial Officer
Executives,"Renato Pereira - Director, Sugar and Ethanol Operations"
Analysts,Danniela Eiger - Bank of America Merrill Lynch
Analysts,Gustavo Allevato - Banco Santander
Analysts,Lucas Ferreira - JP Morgan
Analysts,Antonio Barreto - Itaú BBA
Analysts,Roberto Browne - Morgan Stanley
