type,name
Executives,Donald Brydon - Chairman
Executives,Steve Hare - CEO
Executives,Derk Bleeker - EVP Commercial Finance and Corporate Development
Analysts,Michael Briest - UBS
Analysts,John King - Merrill Lynch
Analysts,Adam Wood - Morgan Stanley
Analysts,Charles Brennan - Credit Suisse
Analysts,Neil Steer - Redburn
Analysts,George O'Connor - Stifel
