type,name
Executives,James Bombassei - SVP of IR
Executives,"Robert Bakish - President, CEO & Director"
Executives,Wade Davis - EVP & CFO
Executives,James Gianopulos - Chairman and CEO of Paramount Pictures
Analysts,John Janedis - Jefferies LLC
Analysts,Alexia Quadrani - JP Morgan Chase & Co.
Analysts,Richard Greenfield - BTIG
Analysts,Michael Nathanson - MoffettNathanson LLC
Analysts,Jessica Reif Cohen - Bank of America Merrill Lynch
