type,name
Executives,Burkhard Lohr – Chief Executive Officer
Executives,Thorsten Boeckers – Chief Financial Officer
Analysts,Michael Schafer – Commerzbank
Analysts,Christian Faitz – Kepler Cheuvreux
Analysts,Thomas Swoboda – Societe Generale
Analysts,Andreas Heine – MainFirst
Analysts,Patrick Rafaisz – UBS
Analysts,Philipp Currle – DZ Bank
Analysts,Neil Tyler – Redburn
Analysts,Chetan Udeshi – JPMorgan
Analysts,Markus Schmitt – ODDO BHF
