type,name
Executives,Ed Lockwood - Investor Relations
Executives,Rick Wallace - President and CEO
Executives,Bren Higgins - Chief Financial Officer
Analysts,Timothy Arcuri - UBS
Analysts,John Pitzer - Credit Suisse
Analysts,Krish Sankar - Cowen
Analysts,Harlan Sur - J.P. Morgan
Analysts,Vivek Arya - Bank of America Merrill Lynch
Analysts,CJ Muse - Evercore
Analysts,Toshiya Hari - Goldman Sachs
Analysts,Patrick Ho - Stifel
Analysts,Atif Malik - Citigroup
Analysts,Sidney Ho - Deutsche Bank
