type,name
Executives,Alison Harnick - IR
Executives,Adam Paul - President & CEO
Executives,Kay Brekken - CFO
Executives,"Jodi Shpigel - SVP, Development"
Executives,"Carmine Francella - SVP, Leasing"
Analysts,Dean Wilkinson - CIBC World Markets
Analysts,Michael Smith - RBC Capital Markets
Analysts,Matt Kornack - National Bank Financial
Analysts,Pammi Bir - Scotia Capital
