type,name
Executives,"Richard Mack - Senior Vice President, Corporate Marketing and Communications"
Executives,Mark Benjamin - Chief Executive Officer
Executives,Dan Tempesta - Executive Vice President and Chief Financial Officer
Analysts,Saket Kalia - Barclays Capital Bank
Analysts,Joshua Baer - Morgan Stanley
Analysts,Jeff Van Rhee - Craig-Hallum
Analysts,Daniel Ives - Wedbush Securities
Analysts,Tom Roderick - Stifel Nicolaus
Analysts,Shaul Eyal - Oppenheimer & Co
