type,name
Executives,Johan Lundgren - CEO
Executives,Andrew Findlay - CFO
Analysts,Daniel Roeska - Sanford Bernstein
Analysts,Damian Brewer - RBC
Analysts,James Hollins - Exane
Analysts,Neil Glynn - Crédit Suisse
Analysts,Rishika Savjani - Barclays
Analysts,Gerald Khoo - Liberum
Analysts,Mark Simpson - Goodbody
Analysts,Andrew Lobbenberg - HSBC
Analysts,Penny Butcher - Morgan Stanley
Analysts,Kathryn Leonard - Numis Securities
