type,name
Executives,Caitlin Kontulis - Senior Director of Finance
Executives,Dr. Geert Cauwenbergh - CEO
Executives,Dr. Gerrit Dispersyn - President and COO
Analysts,Anita Dushyanth - Zacks Small Capital Research
