type,name
Executives,Arnaud de Puyfontaine - Chief Executive Officer
Executives,Herve Philippe - Chief Financial Officer
Analysts,Charles Bedouelle - Exane
Analysts,Adrien de Saint Hilaire - Bank of America
Analysts,Matthew Walker - Credit Suisse
Analysts,Richard Eary - UBS 
Analysts,Omar Sheikh - Morgan Stanley
Analysts,Laurie Davis - Deutsche Bank
Analysts,Tom Singlehurst - Citi
Analysts,Julien Roch - Barclays
Analysts,Conor O'Shea - Kepler Cheuvreux
