type,name
Executives,Varvara Kiseleva - Head of Investor Relations
Executives,Sergey Solonin - Chief Executive Officer
Executives,Alexander Karavaev - Chief Financial Officer
Analysts,Brady Martin - Citibank
Analysts,Chris Kennedy - William Blair
Analysts,Ulyana Lenvalskaya - UBS
Analysts,Anna Kazaryan - VTB capital
Analysts,Audrey Mikhailov - Sova Capital
