type,name
Executives,Marc Hedrick - President and Chief Executive Officer
Executives,Tiago Girão - Chief Financial Officer
Analysts,Jason Kolbert - H.C. Wainwright & Co.
Analysts,Yale Jen - Laidlaw & Company
