type,name
Executives,"Juliet Yang - Senior Director, Investor Relations"
Executives,Rui Chen - Chairman and Chief Executive Officer
Executives,Carly Lee - Vice Chairwoman and Chief Operating Officer
Executives,Sam Fan - Chief Financial Officer
Analysts,Alex Yao - JPMorgan
Analysts,Edward Leung - Bank of America Merrill Lynch
Analysts,Alex Poon - Morgan Stanley
Analysts,Marcus Yang - Macquarie
Analysts,Tian Hou - T.H. Capital
