type,name
Executives,Archie Bethel - Chief Executive Officer
Executives,Franco Martinelli - Group Financial Director
Analysts,Joe Brent - Liberum
Analysts,Sash Tusa - Agency Partners
Analysts,Karl Green - Credit Suisse
Analysts,Allen Wells - Exane
Analysts,Ed Steele - Citigroup
Analysts,Matija Gergolet - Goldman Sachs
Analysts,Kean Marden - Jefferies
Analysts,Nicholas Thompson - Santander
Analysts,Sabrina Han - BNP
Analysts,Sam Bland - JP Morgan
